Data Source name,Date,Campaign,Campaign Effective Status,Ad Set Name,Ad Name,Country Funnel,Geo Location Segment,FB Spent Funnel (INR),Amount Spent (INR),Clicks (all),Impressions,Page Likes,Landing Page Views,Link Clicks,Adds to Cart,Checkouts Initiated,Adds of Payment Info,Purchases,Revenue (INR),Messaging Conversations Started,Adds to Cart Conversion Value (INR),Checkouts Initiated Conversion Value (INR),Adds of Payment Info Conversion Value (INR),Ad Creative Image Permalink URL,Ad Creative Video Permalink URL,Row Count,Ad Account ID,Ad Effective Status,Ad Preview Shareable Link,Ad set Effective Status,Campaign Objective,Campaign Result Type,Campaign Result value,Country,Ad Creative Thumbnail URL,Ad Creative Video Picture URL,Ad set Start Time,Campaign Start Time,Spend (INR),Clicks,ROAS,CTR
XYZ Luxury,2026-07-26,Conv | Tof | Multicategory | CA | Direct | Growify,PAUSED,CA | Persona | Magazine,Custom | Video | Campaign Shoot | Best Seller | CLP,United States,USA,5.15,5.15,0,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://www.facebook.com/reel/1416980413633156/,1,385541000000000.0,PAUSED,https://fb.me/1SQbl6dsljSNbvu,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,https://scontent-iad6-1.xx.fbcdn.net/v/t15.5256-10/747877040_1000158312984743_7513365214487220814_n.jpg?_nc_cat=106&ccb=1-7&_nc_ohc=jkFGEcQfg60Q7kNvwElfPMJ&_nc_oc=AdqeVaUBIjvKYVK8RhIqNJth0WOh9BW3krjbbZJBMJ_OIibcw11eXVWyUdI8g2cnyiE&_nc_zt=23&_nc_ht=scontent-iad6-1.xx&edm=AAT1rw8EAAAA&_nc_gid=50VJV54lfxUfggNUIyAc6A&_nc_tpa=Q5bMBQIVSab6OpZIuCPqL1XEn5lUEJZsqTGq15kNQ5T3L15poiv12jlJeIsmNqqvBT3Qdh9TUXSQDFfD6g&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=b696e2&_nc_sid=58080a&oh=00_AQGLgIua7JW3PfSkth08ldg9koezjBHNKW2KeuSmY5WUhA&oe=6A95C7A9,https://scontent-iad6-1.xx.fbcdn.net/v/t15.5256-10/747877040_1000158312984743_7513365214487220814_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=106&ccb=1-7&_nc_sid=200999&_nc_ohc=jkFGEcQfg60Q7kNvwElfPMJ&_nc_oc=AdqeVaUBIjvKYVK8RhIqNJth0WOh9BW3krjbbZJBMJ_OIibcw11eXVWyUdI8g2cnyiE&_nc_zt=23&_nc_ht=scontent-iad6-1.xx&edm=APRAPSkEAAAA&_nc_gid=q8q_qQGe1IqaX5uNJgFKog&_nc_tpa=Q5bMBQJtSL4AqHqzKc1ET-_u1-RDOYNZv9iKHTTQn-ZUSjp3rZKDKssxd_FctAGbdq9QEs1piZfmSbSRIw&oh=00_AQEIKZo1auWJxdu69OsS9DzXuf25SN1LNb70V9jchqTUQw&oe=6A95C7A9,2026-07-21 12:32:49+00:00,2026-05-28 07:39:56+00:00,5.15,0,0.0,0.0
XYZ Luxury,2026-07-26,Conv | Tof | Multicategory | CA | Direct | Growify,PAUSED,CA | Persona | Magazine,Custom | Video | Choker Set | New In,Canada,Rest of the World,1557.91,1557.91,77,1258,0.0,45.0,34.0,4,0.0,0.0,0.0,0.0,0.0,43230.0,0.0,0.0,,https://www.facebook.com/reel/1711792890137078/,1,385541000000000.0,PAUSED,https://fb.me/290Yy5DERTvVABd,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,https://scontent-iad6-1.xx.fbcdn.net/v/t15.5256-10/750755192_1393057286085927_4848252442205875983_n.jpg?_nc_cat=102&ccb=1-7&_nc_ohc=I91Z2JrExXQQ7kNvwF_bslj&_nc_oc=AdrMIoI9x0GbkQnDHAgcZzoOwSK3hIQKPBNfxcZYUCK9TcrE2ETjE6ASwuyU8xVK_5U&_nc_zt=23&_nc_ht=scontent-iad6-1.xx&edm=AAT1rw8EAAAA&_nc_gid=fwTJfC2qO33Jf7yQbmusMA&_nc_tpa=Q5bMBQLjTQ9hk9f3C9NoX_7g7A-_FixauwSi0Zm8gXKC_iQ9DZD2aIgIo33knINXqoKEOdZiKUAkPvbgUQ&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=b696e2&_nc_sid=58080a&oh=00_AQHrsyawmQ-fbP6qzcujB5DAT-ea8vh4fNTAqqg2rBBDIQ&oe=6A946BDA,https://scontent-iad6-1.xx.fbcdn.net/v/t15.5256-10/750755192_1393057286085927_4848252442205875983_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=102&ccb=1-7&_nc_sid=200999&_nc_ohc=I91Z2JrExXQQ7kNvwHwRlLR&_nc_oc=AdpvhCleoZs4XPhwTelG9PRU2zPIyzj2vHQS-wTC2LAILZSKcwrFS_TW5faukc9jW54&_nc_zt=23&_nc_ht=scontent-iad6-1.xx&edm=APRAPSkEAAAA&_nc_gid=Vxgq6oMhLv60AFKKKDaX8w&_nc_tpa=Q5bMBQJdbRCzQasaFnFAGNPE9Zmnzgzdu--OiSi3R_jUHziVsarrnqIEVG3CCYgiD6INdDQjXWJvekABRw&oh=00_AQGUAKmXXe0bk4MM2sGYhqS_l0i6Br2OxqhkvUnzVCIcbg&oe=6A94DC5A,2026-07-21 12:32:49+00:00,2026-05-28 07:39:56+00:00,1557.91,77,0.0,6.120826709062003
XYZ Luxury,2026-07-26,Conv | Tof | Multicategory | CA | Direct | Growify,PAUSED,CA | Persona | Magazine,Custom | Video | Choker Set | New In,United States,USA,9.78,9.78,0,13,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://www.facebook.com/reel/1711792890137078/,1,385541000000000.0,PAUSED,https://fb.me/290Yy5DERTvVABd,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,https://scontent-iad6-1.xx.fbcdn.net/v/t15.5256-10/750755192_1393057286085927_4848252442205875983_n.jpg?_nc_cat=102&ccb=1-7&_nc_ohc=I91Z2JrExXQQ7kNvwF_bslj&_nc_oc=AdrMIoI9x0GbkQnDHAgcZzoOwSK3hIQKPBNfxcZYUCK9TcrE2ETjE6ASwuyU8xVK_5U&_nc_zt=23&_nc_ht=scontent-iad6-1.xx&edm=AAT1rw8EAAAA&_nc_gid=fwTJfC2qO33Jf7yQbmusMA&_nc_tpa=Q5bMBQLjTQ9hk9f3C9NoX_7g7A-_FixauwSi0Zm8gXKC_iQ9DZD2aIgIo33knINXqoKEOdZiKUAkPvbgUQ&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=b696e2&_nc_sid=58080a&oh=00_AQHrsyawmQ-fbP6qzcujB5DAT-ea8vh4fNTAqqg2rBBDIQ&oe=6A946BDA,https://scontent-iad6-1.xx.fbcdn.net/v/t15.5256-10/750755192_1393057286085927_4848252442205875983_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=102&ccb=1-7&_nc_sid=200999&_nc_ohc=I91Z2JrExXQQ7kNvwHwRlLR&_nc_oc=AdpvhCleoZs4XPhwTelG9PRU2zPIyzj2vHQS-wTC2LAILZSKcwrFS_TW5faukc9jW54&_nc_zt=23&_nc_ht=scontent-iad6-1.xx&edm=APRAPSkEAAAA&_nc_gid=Vxgq6oMhLv60AFKKKDaX8w&_nc_tpa=Q5bMBQJdbRCzQasaFnFAGNPE9Zmnzgzdu--OiSi3R_jUHziVsarrnqIEVG3CCYgiD6INdDQjXWJvekABRw&oh=00_AQGUAKmXXe0bk4MM2sGYhqS_l0i6Br2OxqhkvUnzVCIcbg&oe=6A94DC5A,2026-07-21 12:32:49+00:00,2026-05-28 07:39:56+00:00,9.78,0,0.0,0.0
XYZ Luxury,2026-07-26,Conv | Tof | Multicategory | CA | Direct | Growify,PAUSED,CA | Persona | Magazine,Custom | Video | Choker Set | New In,,Rest of the World,0.0,0.0,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://www.facebook.com/reel/1711792890137078/,1,385541000000000.0,PAUSED,https://fb.me/290Yy5DERTvVABd,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,unknown,https://scontent-iad6-1.xx.fbcdn.net/v/t15.5256-10/750755192_1393057286085927_4848252442205875983_n.jpg?_nc_cat=102&ccb=1-7&_nc_ohc=I91Z2JrExXQQ7kNvwF_bslj&_nc_oc=AdrMIoI9x0GbkQnDHAgcZzoOwSK3hIQKPBNfxcZYUCK9TcrE2ETjE6ASwuyU8xVK_5U&_nc_zt=23&_nc_ht=scontent-iad6-1.xx&edm=AAT1rw8EAAAA&_nc_gid=fwTJfC2qO33Jf7yQbmusMA&_nc_tpa=Q5bMBQLjTQ9hk9f3C9NoX_7g7A-_FixauwSi0Zm8gXKC_iQ9DZD2aIgIo33knINXqoKEOdZiKUAkPvbgUQ&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=b696e2&_nc_sid=58080a&oh=00_AQHrsyawmQ-fbP6qzcujB5DAT-ea8vh4fNTAqqg2rBBDIQ&oe=6A946BDA,https://scontent-iad6-1.xx.fbcdn.net/v/t15.5256-10/750755192_1393057286085927_4848252442205875983_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=102&ccb=1-7&_nc_sid=200999&_nc_ohc=I91Z2JrExXQQ7kNvwHwRlLR&_nc_oc=AdpvhCleoZs4XPhwTelG9PRU2zPIyzj2vHQS-wTC2LAILZSKcwrFS_TW5faukc9jW54&_nc_zt=23&_nc_ht=scontent-iad6-1.xx&edm=APRAPSkEAAAA&_nc_gid=Vxgq6oMhLv60AFKKKDaX8w&_nc_tpa=Q5bMBQJdbRCzQasaFnFAGNPE9Zmnzgzdu--OiSi3R_jUHziVsarrnqIEVG3CCYgiD6INdDQjXWJvekABRw&oh=00_AQGUAKmXXe0bk4MM2sGYhqS_l0i6Br2OxqhkvUnzVCIcbg&oe=6A94DC5A,2026-07-21 12:32:49+00:00,2026-05-28 07:39:56+00:00,0.0,0,,
XYZ Luxury,2026-07-26,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,CA | Persona | Jewellery + wedding,Catalogue_Intro | Flat 40% Off | PLP,Canada,Rest of the World,474.63,474.63,21,319,0.0,76.0,16.0,1,0.0,0.0,0.0,0.0,1.0,26950.0,0.0,0.0,,,1,385541000000000.0,ADSET_PAUSED,https://fb.me/2alPk8lwCG4hNex,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,CA,https://external-iad3-1.xx.fbcdn.net/emg1/v/t13/3475444502489570011?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQIHZqVtR4ZxTRcmsSk-_gAWYbDeiM7bTTB0aRTCdHtIwlU0USiTaZf5fGWUdj4CFWAspsKSMPLsBdQE9otEwYpeoH7Om0A-pVgB0HgxBoLTuM8tZU2PoOfQ89smlWLF_nWPUizU05h4d4O8jGusNrri&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&edm=AAT1rw8EAAAA&_nc_gid=50VJV54lfxUfggNUIyAc6A&_nc_oc=Adpuv_ddViz2m-XUHRedqwJB469JpR2FCI6dAY4n-e6XgrcLYrb5cSY1Wj8kmPPSHhU&ccb=13-1&oh=06_Q3_CAWNFm_RZk8CHD_iIVvz_5GZXrEnCzbrX5XB5buOWeJJG&oe=6A91D04C&_nc_sid=58080a,,2026-06-08 14:14:27+00:00,2026-03-03 18:53:00+00:00,474.63,21,0.0,6.583072100313479
XYZ Luxury,2026-07-26,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,UK | Persona | Wedding & jewellery,Catalog_Intro| | Above 25k | Curated Collection,United Kingdom,Rest of the World,123.02,123.02,9,117,0.0,5.0,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,385541000000000.0,CAMPAIGN_PAUSED,https://fb.me/1UY3AB0ThLdtRsx,CAMPAIGN_PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,GB,https://external-iad3-1.xx.fbcdn.net/emg1/v/t13/13262544414053989831?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQIUtFCZk53DgkG8FhwNwslNl0U60l5w-xorWm7tAa05dzPS1s8TkSOm_XWJKc7BL7mHC2Lvrq2_hoUCuE-JBWG4L0UqMqZEDI3HBOAQ2TXrlrm3Z4Dx-4WvAQRtdJTDxyodLJK72PObgOlV9m--E7Uc&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&edm=AAT1rw8EAAAA&_nc_gid=50VJV54lfxUfggNUIyAc6A&_nc_oc=Adr8lLZUDJ3UITlxustuYDjfx0d-9_fjCW2QXWVUEHAxJu6zEHVfJLLUQpP2Fij-d6c&ccb=13-1&oh=06_Q3_CAbUFdt9K-WgESqjxyav4s0-ypPIy3q3OK8C9ycyMqkED&oe=6A91B218&_nc_sid=58080a,,2026-04-09 11:48:57+00:00,2026-03-03 18:53:00+00:00,123.02,9,0.0,7.6923076923076925
XYZ Luxury,2026-07-26,Conv | Tof | Multicategory | INT | Direct | Growify,PAUSED,UK | Persona | Wedding & jewellery,Catalog_Intro| | Above 25k | Curated Collection,United States,USA,353.3,353.3,17,141,0.0,15.0,16.0,2,0.0,0.0,0.0,0.0,0.0,18480.0,0.0,0.0,,,1,385541000000000.0,CAMPAIGN_PAUSED,https://fb.me/1UY3AB0ThLdtRsx,CAMPAIGN_PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,https://external-iad3-1.xx.fbcdn.net/emg1/v/t13/13262544414053989831?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQIUtFCZk53DgkG8FhwNwslNl0U60l5w-xorWm7tAa05dzPS1s8TkSOm_XWJKc7BL7mHC2Lvrq2_hoUCuE-JBWG4L0UqMqZEDI3HBOAQ2TXrlrm3Z4Dx-4WvAQRtdJTDxyodLJK72PObgOlV9m--E7Uc&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&edm=AAT1rw8EAAAA&_nc_gid=50VJV54lfxUfggNUIyAc6A&_nc_oc=Adr8lLZUDJ3UITlxustuYDjfx0d-9_fjCW2QXWVUEHAxJu6zEHVfJLLUQpP2Fij-d6c&ccb=13-1&oh=06_Q3_CAbUFdt9K-WgESqjxyav4s0-ypPIy3q3OK8C9ycyMqkED&oe=6A91B218&_nc_sid=58080a,,2026-04-09 11:48:57+00:00,2026-03-03 18:53:00+00:00,353.3,17,0.0,12.056737588652481
XYZ Luxury,2026-07-26,Conv | Tof | Multicategory | US | Direct | Growify,ACTIVE,US | Advantage,Catalogue | Carousal | Campaign Shoot | Above 15k BAU | PLP,United States,USA,4930.18,4930.18,174,1937,0.0,141.0,153.0,22,0.0,0.0,3.0,71055.92,1.0,537740.84,0.0,0.0,,,1,385541000000000.0,ACTIVE,https://fb.me/yCUmxMTqVv6CgTi,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,3,US,https://external-iad3-1.xx.fbcdn.net/emg1/v/t13/13166418092228448841?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQLEYlSglkEJ5Kyj2lgvYEEVUVDds8OFfRhY5IIqsGOIc7GV-78Pbw5AdIa_YwCVafpnrGI5wPDxZ96PpIb94VBcBnYlq33c4repoMRgJGLSPKfxamPKSrprSaiXcXaxvnGSIn_IS1RV0UuB3eMYmJcW&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&edm=AAT1rw8EAAAA&_nc_gid=50VJV54lfxUfggNUIyAc6A&_nc_oc=AdrblTSzWN-B2VQUjY6QjKz8L0EmFt48hSh0Lcq11cH36MP6KQ61DBgILImiS-H8guc&ccb=13-1&oh=06_Q3_CAd48x8BqoTe25awgfbIvaEyDL_wLbfgZM06IvuTz9tU6&oe=6A91AB6A&_nc_sid=58080a,,2026-05-28 07:18:00+00:00,2026-05-28 07:17:54+00:00,4930.18,174,14.412439302418978,8.982963345379453
XYZ Luxury,2026-07-26,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof + Bof & retargeting - India,Catalogue | Carousal | Campaign Shoot | Flat 40% OFF,India,India,5241.6,5241.6,1575,21514,2.0,1165.0,1415.0,29,0.0,0.0,1.0,1800.0,0.0,298532.92,0.0,0.0,,,1,385541000000000.0,ACTIVE,https://fb.me/22qyZVwtDpRnkHp,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,1,IN,https://scontent-iad6-1.xx.fbcdn.net/v/t39.2147-6/75341531_494485104475166_2751028116179648512_n.png?_nc_cat=1&ccb=1-7&_nc_ohc=qJSQTj5L0hYQ7kNvwF5EjiJ&_nc_oc=AdpDJv6PHtQVmI6fJsk6ImLgs5I1EhuyUbJyz5re1VEV_34FCZl-jACl1GvVHAoRKrs&_nc_zt=14&_nc_ht=scontent-iad6-1.xx&edm=AAT1rw8EAAAA&_nc_gid=D8Is2LHn4PVIlTmrC-Wzpg&_nc_tpa=Q5bMBQI-m-ePUknZqVu2nUQM7BYELTrrMskkH57bi0yw-GJ3r0N9eHo2ANRuFPfH5fkMTcsjWwMfQ9wC9w&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=39b8c1&_nc_sid=58080a&oh=00_AQEzE7j3bOZ6NZIq5S2S46zE5DmEfMRre_LnMQkyPzrcKA&oe=6A951B04,,2026-03-31 05:54:43+00:00,2025-01-30 06:08:45+00:00,5241.6,1575,0.3434065934065934,7.320814353444269
XYZ Luxury,2026-07-26,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof + Bof & retargeting | INT,Catalogue | Carousal | Campaign Shoot | Flat 40% OFF,Canada,Rest of the World,2321.64,2321.64,154,2125,0.0,91.0,100.0,15,0.0,0.0,1.0,3366.0,0.0,300536.3,0.0,0.0,,,1,385541000000000.0,PAUSED,https://fb.me/28JH9QvfTu00uTV,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,1,CA,https://scontent-iad6-1.xx.fbcdn.net/v/t39.2147-6/75341531_494485104475166_2751028116179648512_n.png?_nc_cat=1&ccb=1-7&_nc_ohc=qJSQTj5L0hYQ7kNvwEwXQ_Q&_nc_oc=Adqb0QD-QipU0Xgy9WwLPy9F5kvbUXpBQ1rgU_1zqTegrQzwmJDpb551zT2R39_OFYY&_nc_zt=14&_nc_ht=scontent-iad6-1.xx&edm=AAT1rw8EAAAA&_nc_gid=sbrg-haGOKOaLO9JyKnEIw&_nc_tpa=Q5bMBQJaSorIjqIv1DGQYB44SEMo_HKTRXLSUbOVfxGR52SJj9ZB3GzBShOojWzyWgA0DtES4j-sFaB9jg&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=39b8c1&_nc_sid=58080a&oh=00_AQF2IrvCqZFO5RAajM3LubcbS9CWcylx9rePngtL4OF59A&oe=6A94E2C4,,2025-01-30 06:08:45+00:00,2025-01-30 06:08:45+00:00,2321.64,154,1.449837184059544,7.247058823529412
XYZ Luxury,2026-07-26,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof + Bof & retargeting | Int,Catalogue | Carousal | Campaign Shoot | Flat 50% OFF,Australia,Rest of the World,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,385541000000000.0,PAUSED,https://fb.me/2i9qG5pDxH73BTF,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,AU,https://scontent-iad6-1.xx.fbcdn.net/v/t39.2147-6/75341531_494485104475166_2751028116179648512_n.png?_nc_cat=1&ccb=1-7&_nc_ohc=qJSQTj5L0hYQ7kNvwF5EjiJ&_nc_oc=AdpDJv6PHtQVmI6fJsk6ImLgs5I1EhuyUbJyz5re1VEV_34FCZl-jACl1GvVHAoRKrs&_nc_zt=14&_nc_ht=scontent-iad6-1.xx&edm=AAT1rw8EAAAA&_nc_gid=D8Is2LHn4PVIlTmrC-Wzpg&_nc_tpa=Q5bMBQKN_M0PKQj2RImILpD3q1KNOV-pv8wXEi1OTG-g0czDrkfq4H3eRs5q9IqHxAwuP9kGkpLx53xI3Q&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=39b8c1&_nc_sid=58080a&oh=00_AQG9PehlaKgN_5jD9NhQ7Ng7jjey0Qwf2fuPjF5u4di7hw&oe=6A951B04,,2026-05-28 08:20:07+00:00,2025-01-30 06:08:45+00:00,0.0,0,,
XYZ Luxury,2026-07-26,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof + Bof & retargeting | Int,Catalogue | Carousal | Campaign Shoot | Flat 50% OFF,United Kingdom,Rest of the World,3339.45,3339.45,154,2698,0.0,94.0,113.0,7,0.0,0.0,0.0,0.0,0.0,75956.0,0.0,0.0,,,1,385541000000000.0,PAUSED,https://fb.me/2i9qG5pDxH73BTF,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,GB,https://scontent-iad6-1.xx.fbcdn.net/v/t39.2147-6/75341531_494485104475166_2751028116179648512_n.png?_nc_cat=1&ccb=1-7&_nc_ohc=qJSQTj5L0hYQ7kNvwF5EjiJ&_nc_oc=AdpDJv6PHtQVmI6fJsk6ImLgs5I1EhuyUbJyz5re1VEV_34FCZl-jACl1GvVHAoRKrs&_nc_zt=14&_nc_ht=scontent-iad6-1.xx&edm=AAT1rw8EAAAA&_nc_gid=D8Is2LHn4PVIlTmrC-Wzpg&_nc_tpa=Q5bMBQKN_M0PKQj2RImILpD3q1KNOV-pv8wXEi1OTG-g0czDrkfq4H3eRs5q9IqHxAwuP9kGkpLx53xI3Q&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=39b8c1&_nc_sid=58080a&oh=00_AQG9PehlaKgN_5jD9NhQ7Ng7jjey0Qwf2fuPjF5u4di7hw&oe=6A951B04,,2026-05-28 08:20:07+00:00,2025-01-30 06:08:45+00:00,3339.45,154,0.0,5.707931801334322
XYZ Luxury,2026-07-26,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof + Bof & retargeting | United states,Catalogue | Carousal | Campaign Shoot | Flat 40% OFF,United States,USA,1987.65,1987.65,74,997,0.0,65.0,58.0,21,0.0,0.0,0.0,0.0,0.0,131678.5,0.0,0.0,,,1,385541000000000.0,ADSET_PAUSED,https://fb.me/26kNTkDpN1hETNs,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,US,https://scontent-iad6-1.xx.fbcdn.net/v/t39.2147-6/75341531_494485104475166_2751028116179648512_n.png?_nc_cat=1&ccb=1-7&_nc_ohc=qJSQTj5L0hYQ7kNvwEwXQ_Q&_nc_oc=Adqb0QD-QipU0Xgy9WwLPy9F5kvbUXpBQ1rgU_1zqTegrQzwmJDpb551zT2R39_OFYY&_nc_zt=14&_nc_ht=scontent-iad6-1.xx&edm=AAT1rw8EAAAA&_nc_gid=sbrg-haGOKOaLO9JyKnEIw&_nc_tpa=Q5bMBQL1D1vLUYPaU1DygN-cpTVpEifhpB_ej1Luk-Xwt6DbrPWYED_ETf99fSdMX_d4wrXSuAkDE8pf3g&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=39b8c1&_nc_sid=58080a&oh=00_AQG8k-PhpM6gIaCanbf4WBNqOPMk6lLJfHVIKYuUNrh7Qg&oe=6A94E2C4,,2026-05-28 08:17:47+00:00,2025-01-30 06:08:45+00:00,1987.65,74,0.0,7.422266800401204
XYZ Luxury,2026-07-26,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof | India,Catalogue | Carousal | Campaign Shoot | All Product | BAU | PLP,India,India,1007.68,1007.68,362,5322,0.0,277.0,341.0,3,0.0,0.0,0.0,0.0,1.0,32340.0,0.0,0.0,,,1,385541000000000.0,PAUSED,https://fb.me/2aL9kNriQqNpn3K,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,IN,https://scontent-iad6-1.xx.fbcdn.net/v/t39.2147-6/75341531_494485104475166_2751028116179648512_n.png?_nc_cat=1&ccb=1-7&_nc_ohc=qJSQTj5L0hYQ7kNvwF5EjiJ&_nc_oc=AdpDJv6PHtQVmI6fJsk6ImLgs5I1EhuyUbJyz5re1VEV_34FCZl-jACl1GvVHAoRKrs&_nc_zt=14&_nc_ht=scontent-iad6-1.xx&edm=AAT1rw8EAAAA&_nc_gid=D8Is2LHn4PVIlTmrC-Wzpg&_nc_tpa=Q5bMBQLdCjVyj745O6WVYzrxMUS9XTXHTE5ZjBIPUIoemrozmad4fl_hC5MPng-2Nc3GSAcvM7XO7fFESw&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=39b8c1&_nc_sid=58080a&oh=00_AQHGJtT0QCXfUgKBgv2SZSW_IDIkqijW87hbVa5UglwIYQ&oe=6A951B04,,2026-06-03 13:16:06+00:00,2025-01-30 06:08:45+00:00,1007.68,362,0.0,6.80195415257422
XYZ Luxury,2026-07-26,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof | India,Catalogue | Carousal | Campaign Shoot | All Product | PLP,India,India,2664.67,2664.67,1875,26151,1.0,1472.0,1760.0,13,0.0,0.0,1.0,4800.0,0.0,110289.0,0.0,0.0,,,1,385541000000000.0,ACTIVE,https://fb.me/1WVP9qx5dJM0Vvo,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,1,IN,https://scontent-iad6-1.xx.fbcdn.net/v/t39.2147-6/75341531_494485104475166_2751028116179648512_n.png?_nc_cat=1&ccb=1-7&_nc_ohc=qJSQTj5L0hYQ7kNvwF5EjiJ&_nc_oc=AdpDJv6PHtQVmI6fJsk6ImLgs5I1EhuyUbJyz5re1VEV_34FCZl-jACl1GvVHAoRKrs&_nc_zt=14&_nc_ht=scontent-iad6-1.xx&edm=AAT1rw8EAAAA&_nc_gid=D8Is2LHn4PVIlTmrC-Wzpg&_nc_tpa=Q5bMBQJ3461Qb0MiGlu0I3CJMpAwRRpNZ0jShTsP_ULu7yiWQEhlv6yhv8pH-LWtDrlXW4mSd9XHhvqsAQ&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=39b8c1&_nc_sid=58080a&oh=00_AQHwKmC-XtIWde1S_kNVb-SsylYQHglMwZ8-liSV4-eEFA&oe=6A951B04,,2026-06-03 13:16:06+00:00,2025-01-30 06:08:45+00:00,2664.67,1875,1.801348759883963,7.169897900653894
