Date,Data Source name,Campaign,Campaign Status,Cost (INR),Clicks,Impressions,CPC (INR),CTR,CPM (INR),Conversions,Conv. Value (INR),Geo Location Segment,Country Funnel,Country,CPC_Calculated,CTR_Calculated,CPM_Calculated
2026-07-10,XYZ Luxury,Growify_Performance Max_Listing_IND,ENABLED,1308.370617,382,17828,3.425054,0.021427,73.388525,0.0,0.0,India,India,India,3.4250539712041888,0.021426968813102985,73.38852462418667
2026-07-10,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,128.91,5,166,25.782,0.03012,776.566265,0.0,0.0,Rest of the World,Canada,Canada,25.782,0.030120481927710843,776.566265060241
2026-07-10,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,104.91,4,231,26.2275,0.017316,454.155844,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,26.2275,0.017316017316017316,454.15584415584414
2026-07-10,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,1325.34,9,1048,147.26,0.008588,1264.637405,0.12,8263.819654,USA,United States,United States,147.26,0.008587786259541985,1264.6374045801524
2026-07-10,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,0.0,0,36,,0.0,0.0,0.0,0.0,Rest of the World,Australia,Australia,,0.0,0.0
2026-07-10,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,82.79792,3,11,27.599307,0.272727,7527.083636,0.0,0.0,Rest of the World,Australia,Australia,27.599306666666667,0.2727272727272727,7527.083636363636
2026-07-10,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,877.416144,13,38,67.49355,0.342105,23089.89853,0.0,0.0,Rest of the World,Canada,Canada,67.49354953846154,0.34210526315789475,23089.89852631579
2026-07-10,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,145.85,7,20,20.835714,0.35,7292.5,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,20.835714285714285,0.35,7292.499999999999
2026-07-10,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,248.0,12,36,20.666667,0.333333,6888.888889,0.0,0.0,USA,United States,United States,20.666666666666668,0.3333333333333333,6888.88888888889
2026-07-10,XYZ Luxury,Growify_XYZ LuxuryP_Search_India-12/12/25,ENABLED,1194.785648,66,305,18.102813,0.216393,3917.329993,1.0,2400.0,India,India,India,18.10281284848485,0.21639344262295082,3917.3299934426227
2026-07-11,XYZ Luxury,Growify_P.max_HP_EOSS_Ind,ENABLED,1064.431725,204,8465,5.217803,0.024099,125.745035,0.0,0.0,India,India,India,5.217802573529411,0.02409923213230951,125.74503544004726
2026-07-11,XYZ Luxury,Growify_Performance Max_Listing_IND,ENABLED,1233.655943,542,23129,2.276118,0.023434,53.338058,0.0,0.0,India,India,India,2.2761179760147603,0.02343378442647758,53.33805797916036
2026-07-11,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,63.7,7,141,9.1,0.049645,451.77305,0.0,0.0,Rest of the World,Australia,Australia,9.1,0.04964539007092199,451.77304964539013
2026-07-11,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,696.413825,9,260,77.379314,0.034615,2678.514712,0.0,0.0,Rest of the World,Canada,Canada,77.37931388888889,0.03461538461538462,2678.514711538461
2026-07-11,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,24.88,2,301,12.44,0.006645,82.657807,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,12.44,0.006644518272425249,82.65780730897009
2026-07-11,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,756.32,16,1607,47.27,0.009956,470.640946,0.0,0.0,USA,United States,United States,47.27,0.009956440572495333,470.6409458618544
2026-07-11,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,260.083856,5,12,52.016771,0.416667,21673.65467,0.0,0.0,Rest of the World,Australia,Australia,52.01677120000001,0.4166666666666667,21673.65466666667
2026-07-11,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,373.13,11,27,33.920909,0.407407,13819.62963,0.0,0.0,Rest of the World,Canada,Canada,33.92090909090909,0.4074074074074074,13819.62962962963
2026-07-11,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,43.46,3,10,14.486667,0.3,4346.0,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,14.486666666666666,0.3,4346.0
2026-07-11,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,578.63,2,14,289.315,0.142857,41330.71429,0.0,0.0,USA,United States,United States,289.315,0.14285714285714285,41330.71428571429
2026-07-11,XYZ Luxury,Growify_XYZ LuxuryP_Search_India-12/12/25,ENABLED,972.367407,71,249,13.695316,0.285141,3905.089988,0.0,0.0,India,India,India,13.695315591549296,0.285140562248996,3905.089987951807
2026-07-12,XYZ Luxury,Growify_P.max_HP_EOSS_Ind,ENABLED,730.942606,68,3238,10.749156,0.021001,225.738915,1.0,6261.75,India,India,India,10.749155970588234,0.021000617665225447,225.73891476219887
2026-07-12,XYZ Luxury,Growify_Performance Max_Listing_IND,ENABLED,1026.030494,566,22655,1.812775,0.024983,45.289362,0.0,0.0,India,India,India,1.8127747243816257,0.02498344736261311,45.28936190686383
2026-07-12,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,0.01,1,49,0.01,0.020408,0.204082,0.0,0.0,Rest of the World,Australia,Australia,0.01,0.02040816326530612,0.20408163265306123
2026-07-12,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,371.11,2,399,185.555,0.005013,930.100251,0.0,0.0,Rest of the World,Canada,Canada,185.555,0.005012531328320802,930.1002506265664
2026-07-12,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,595.15,17,1262,35.008824,0.013471,471.59271,0.0,0.0,USA,United States,United States,35.008823529411764,0.01347068145800317,471.5927099841521
2026-07-12,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,6.5,1,131,6.5,0.007634,49.618321,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,6.5,0.007633587786259542,49.61832061068702
2026-07-12,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,5.32,4,9,1.33,0.444444,591.111111,0.0,0.0,Rest of the World,Australia,Australia,1.33,0.4444444444444444,591.1111111111111
2026-07-12,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,134.74,13,28,10.364615,0.464286,4812.142857,0.0,0.0,Rest of the World,Canada,Canada,10.364615384615385,0.4642857142857143,4812.142857142858
2026-07-12,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,2.56,2,4,1.28,0.5,640.0,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,1.28,0.5,640.0
2026-07-12,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,356.141872,5,16,71.228374,0.3125,22258.867,0.0,0.0,USA,United States,United States,71.22837439999999,0.3125,22258.867
2026-07-12,XYZ Luxury,Growify_XYZ LuxuryP_Search_India-12/12/25,ENABLED,996.622383,78,293,12.77721,0.266212,3401.44158,0.0,0.0,India,India,India,12.777210038461538,0.26621160409556316,3401.4415802047783
2026-07-13,XYZ Luxury,Growify_P.max_HP_EOSS_Ind,ENABLED,1455.899445,18,951,80.883303,0.018927,1530.914243,0.0,0.0,India,India,India,80.8833025,0.01892744479495268,1530.9142429022083
2026-07-13,XYZ Luxury,Growify_Performance Max_Listing_IND,ENABLED,862.480339,341,14227,2.529268,0.023969,60.622783,0.0,0.0,India,India,India,2.529267856304985,0.023968510578477542,60.622783369649255
2026-07-13,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,7.8,1,26,7.8,0.038462,300.0,0.0,0.0,Rest of the World,Australia,Australia,7.8,0.038461538461538464,300.0
2026-07-13,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,360.1,6,167,60.016667,0.035928,2156.287425,0.0,0.0,Rest of the World,Canada,Canada,60.01666666666667,0.03592814371257485,2156.2874251497005
2026-07-13,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,583.88,16,936,36.4925,0.017094,623.803419,0.0,0.0,USA,United States,United States,36.4925,0.017094017094017096,623.8034188034188
2026-07-13,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,0.0,0,119,,0.0,0.0,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,,0.0,0.0
2026-07-13,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,11.54,9,23,1.282222,0.391304,501.73913,0.0,0.0,Rest of the World,Canada,Canada,1.2822222222222222,0.391304347826087,501.73913043478257
2026-07-13,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,199.390862,5,10,39.878172,0.5,19939.0862,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,39.8781724,0.5,19939.086199999998
2026-07-13,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,291.11,8,36,36.38875,0.222222,8086.388889,0.0,0.0,USA,United States,United States,36.38875,0.2222222222222222,8086.388888888889
2026-07-13,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,0.0,0,6,,0.0,0.0,0.0,0.0,Rest of the World,Australia,Australia,,0.0,0.0
2026-07-13,XYZ Luxury,Growify_XYZ LuxuryP_Search_India-12/12/25,ENABLED,815.226796,74,237,11.016578,0.312236,3439.775511,3.0,11631.92,India,India,India,11.016578324324325,0.31223628691983124,3439.7755105485235
2026-07-14,XYZ Luxury,Growify_P.max_HP_EOSS_Ind,ENABLED,133.761012,40,1813,3.344025,0.022063,73.778826,0.0,0.0,India,India,India,3.3440252999999998,0.02206287920573635,73.77882625482624
2026-07-14,XYZ Luxury,Growify_Performance Max_Listing_IND,ENABLED,435.960616,188,9480,2.318939,0.019831,45.987407,0.0,0.0,India,India,India,2.318939446808511,0.019831223628691982,45.98740675105485
2026-07-14,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,12.39,1,85,12.39,0.011765,145.764706,0.0,0.0,Rest of the World,Canada,Canada,12.39,0.011764705882352941,145.76470588235293
2026-07-14,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,46.61,2,156,23.305,0.012821,298.782051,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,23.305,0.01282051282051282,298.78205128205127
2026-07-14,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,214.73,6,408,35.788333,0.014706,526.29902,0.0,0.0,USA,United States,United States,35.788333333333334,0.014705882352941176,526.2990196078431
2026-07-14,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,0.0,0,50,,0.0,0.0,0.0,0.0,Rest of the World,Australia,Australia,,0.0,0.0
2026-07-14,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,41.235392,9,24,4.58171,0.375,1718.141333,0.0,0.0,Rest of the World,Canada,Canada,4.581710222222222,0.375,1718.1413333333333
2026-07-14,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,340.087008,5,18,68.017402,0.277778,18893.72267,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,68.0174016,0.2777777777777778,18893.72266666667
2026-07-14,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,782.56,9,22,86.951111,0.409091,35570.90909,0.0,0.0,USA,United States,United States,86.9511111111111,0.4090909090909091,35570.90909090909
2026-07-14,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,0.0,0,2,,0.0,0.0,0.0,0.0,Rest of the World,Australia,Australia,,0.0,0.0
2026-07-14,XYZ Luxury,Growify_XYZ LuxuryP_Search_India-12/12/25,ENABLED,561.569721,62,137,9.057576,0.452555,4099.049058,1.0,13666.0,India,India,India,9.05757614516129,0.45255474452554745,4099.049058394161
2026-07-15,XYZ Luxury,Growify_P.max_HP_EOSS_Ind,ENABLED,776.05422,86,5334,9.023886,0.016123,145.49198,0.04,392.865825,India,India,India,9.023886279069767,0.016122984626921636,145.4919797525309
2026-07-15,XYZ Luxury,Growify_Performance Max_Listing_IND,ENABLED,1470.622629,342,16714,4.300066,0.020462,87.987473,3.0,17820.0,India,India,India,4.300066166666666,0.020461888237405766,87.98747331578318
2026-07-15,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,8.9,2,123,4.45,0.01626,72.357724,0.0,0.0,Rest of the World,Australia,Australia,4.45,0.016260162601626018,72.35772357723577
2026-07-15,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,197.46,7,495,28.208571,0.014141,398.909091,0.0,0.0,Rest of the World,Canada,Canada,28.208571428571428,0.014141414141414142,398.90909090909093
2026-07-15,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,86.273573,2,389,43.136787,0.005141,221.782964,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,43.1367865,0.005141388174807198,221.78296401028277
2026-07-15,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,551.43,16,1279,34.464375,0.01251,431.141517,0.0,0.0,USA,United States,United States,34.464375,0.012509773260359656,431.1415168100078
2026-07-15,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,4.05,3,4,1.35,0.75,1012.5,0.0,0.0,Rest of the World,Australia,Australia,1.3499999999999999,0.75,1012.5
2026-07-15,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,121.794062,8,32,15.224258,0.25,3806.064437,0.0,0.0,Rest of the World,Canada,Canada,15.22425775,0.25,3806.0644374999997
2026-07-15,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,9.06,7,17,1.294286,0.411765,532.941176,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,1.2942857142857143,0.4117647058823529,532.9411764705883
2026-07-15,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,232.96,7,19,33.28,0.368421,12261.05263,0.0,0.0,USA,United States,United States,33.28,0.3684210526315789,12261.052631578948
2026-07-15,XYZ Luxury,Growify_XYZ LuxuryP_Search_India-12/12/25,ENABLED,644.010241,79,199,8.152028,0.396985,3236.232367,1.0,3366.0,India,India,India,8.152028367088606,0.3969849246231156,3236.232366834171
2026-07-16,XYZ Luxury,Growify_P.max_HP_EOSS_Ind,ENABLED,608.258217,67,2651,9.078481,0.025273,229.44482,0.0,0.0,India,India,India,9.078480850746267,0.025273481705016976,229.44481969068272
2026-07-16,XYZ Luxury,Growify_Performance Max_Listing_IND,ENABLED,1106.012147,302,15044,3.662292,0.020074,73.518489,0.32,2878.953,India,India,India,3.6622918774834434,0.020074448285030577,73.51848889922893
2026-07-16,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,25.79,3,203,8.596667,0.014778,127.044335,0.0,0.0,Rest of the World,Australia,Australia,8.596666666666666,0.014778325123152709,127.04433497536947
2026-07-16,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,179.38,9,670,19.931111,0.013433,267.731343,0.0,0.0,Rest of the World,Canada,Canada,19.93111111111111,0.013432835820895522,267.7313432835821
2026-07-16,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,48.161259,4,273,12.040315,0.014652,176.414868,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,12.04031475,0.014652014652014652,176.41486813186813
2026-07-16,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,300.2,13,1919,23.092308,0.006774,156.435644,0.0,0.0,USA,United States,United States,23.092307692307692,0.006774361646690985,156.43564356435644
2026-07-16,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,9.45,2,7,4.725,0.285714,1350.0,0.0,0.0,Rest of the World,Australia,Australia,4.725,0.2857142857142857,1349.9999999999998
2026-07-16,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,103.68,8,18,12.96,0.444444,5760.0,0.0,0.0,Rest of the World,Canada,Canada,12.96,0.4444444444444444,5760.000000000001
2026-07-16,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,57.28,2,9,28.64,0.222222,6364.444444,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,28.64,0.2222222222222222,6364.444444444444
2026-07-16,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,427.384948,8,25,53.423119,0.32,17095.39792,0.0,0.0,USA,United States,United States,53.4231185,0.32,17095.39792
2026-07-16,XYZ Luxury,Growify_XYZ LuxuryP_Search_India-12/12/25,ENABLED,265.174933,89,155,2.979494,0.574194,1710.806019,2.0,13340.0,India,India,India,2.9794936292134833,0.5741935483870968,1710.8060193548388
2026-07-17,XYZ Luxury,Growify_P.max_HP_EOSS_Ind,ENABLED,348.708817,54,2578,6.457571,0.020946,135.263311,0.0,0.0,India,India,India,6.4575706851851855,0.02094647013188518,135.26331148176882
2026-07-17,XYZ Luxury,Growify_Performance Max_Listing_IND,ENABLED,725.283457,176,8472,4.120929,0.020774,85.609473,0.0,0.0,India,India,India,4.120928732954545,0.02077431539187913,85.60947320585457
2026-07-17,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,120.33,5,435,24.066,0.011494,276.62069,0.0,0.0,Rest of the World,Australia,Australia,24.066,0.011494252873563218,276.6206896551724
2026-07-17,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,185.92,7,691,26.56,0.01013,269.059334,0.0,0.0,Rest of the World,Canada,Canada,26.56,0.010130246020260492,269.05933429811864
2026-07-17,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,103.52,7,378,14.788571,0.018519,273.862434,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,14.788571428571428,0.018518518518518517,273.8624338624339
2026-07-17,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,1590.06,43,2908,36.97814,0.014787,546.788171,0.0,0.0,USA,United States,United States,36.97813953488372,0.014786795048143054,546.7881705639614
2026-07-17,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,11.081074,4,10,2.770269,0.4,1108.1074,0.0,0.0,Rest of the World,Australia,Australia,2.7702685,0.4,1108.1073999999999
2026-07-17,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,87.26845,15,44,5.817897,0.340909,1983.373864,0.0,0.0,Rest of the World,Canada,Canada,5.817896666666667,0.3409090909090909,1983.3738636363637
2026-07-17,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,322.46,6,19,53.743333,0.315789,16971.57895,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,53.74333333333333,0.3157894736842105,16971.57894736842
2026-07-17,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,278.37,9,29,30.93,0.310345,9598.965517,0.0,0.0,USA,United States,United States,30.93,0.3103448275862069,9598.96551724138
2026-07-17,XYZ Luxury,Growify_XYZ LuxuryP_Search_India-12/12/25,ENABLED,471.044355,79,128,5.962587,0.617188,3680.034023,0.0,0.0,India,India,India,5.962586772151899,0.6171875,3680.0340234375
2026-07-18,XYZ Luxury,Growify_P.max_HP_EOSS_Ind,ENABLED,580.531523,70,3443,8.293307,0.020331,168.612118,0.0,12.7188,India,India,India,8.293307471428571,0.020331106593087424,168.6121182108626
2026-07-18,XYZ Luxury,Growify_Performance Max_Listing_IND,ENABLED,1187.664027,483,19082,2.458932,0.025312,62.240018,0.0,0.0,India,India,India,2.458931732919255,0.025311812179016874,62.24001818467666
2026-07-18,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,325.09,16,571,20.318125,0.028021,569.334501,0.0,0.0,Rest of the World,Australia,Australia,20.318125,0.028021015761821366,569.3345008756568
2026-07-18,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,173.356805,6,584,28.892801,0.010274,296.843844,0.0,0.0,Rest of the World,Canada,Canada,28.892800833333336,0.010273972602739725,296.8438441780822
2026-07-18,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,129.53602,5,562,25.907204,0.008897,230.491139,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,25.907204,0.008896797153024912,230.4911387900356
2026-07-18,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,485.83,17,2053,28.578235,0.008281,236.643936,0.0,0.0,USA,United States,United States,28.578235294117647,0.008280565026790063,236.643935703848
2026-07-18,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,26.054868,4,11,6.513717,0.363636,2368.624364,0.0,0.0,Rest of the World,Australia,Australia,6.513717,0.36363636363636365,2368.624363636364
2026-07-18,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,144.29,13,33,11.099231,0.393939,4372.424242,0.0,0.0,Rest of the World,Canada,Canada,11.099230769230768,0.3939393939393939,4372.424242424242
2026-07-18,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,79.598557,6,21,13.266426,0.285714,3790.407476,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,13.266426166666667,0.2857142857142857,3790.4074761904762
2026-07-18,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,196.45,9,30,21.827778,0.3,6548.333333,0.0,0.0,USA,United States,United States,21.827777777777776,0.3,6548.333333333333
2026-07-18,XYZ Luxury,Growify_XYZ LuxuryP_Search_India-12/12/25,ENABLED,264.579949,79,150,3.349113,0.526667,1763.866327,0.0,0.0,India,India,India,3.3491132784810125,0.5266666666666666,1763.8663266666667
2026-07-19,XYZ Luxury,Growify_P.max_HP_EOSS_Ind,ENABLED,560.374959,95,4094,5.898684,0.023205,136.877127,0.64,5803.181175,India,India,India,5.898683778947368,0.023204689789936492,136.877127259404
2026-07-19,XYZ Luxury,Growify_Performance Max_Listing_IND,ENABLED,850.853004,125,4585,6.806824,0.027263,185.573174,0.0,0.0,India,India,India,6.806824032000001,0.027262813522355506,185.57317426390404
2026-07-19,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,3.37,1,186,3.37,0.005376,18.11828,0.0,0.0,Rest of the World,Australia,Australia,3.37,0.005376344086021506,18.118279569892476
2026-07-19,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,333.3,9,400,37.033333,0.0225,833.25,0.0,0.0,Rest of the World,Canada,Canada,37.03333333333333,0.0225,833.25
2026-07-19,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,132.63,4,284,33.1575,0.014085,467.007042,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,33.1575,0.014084507042253521,467.00704225352115
2026-07-19,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,676.16,21,1760,32.198095,0.011932,384.181818,0.0,0.0,USA,United States,United States,32.198095238095235,0.011931818181818182,384.1818181818182
2026-07-19,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,10.203016,2,6,5.101508,0.333333,1700.502667,0.0,0.0,Rest of the World,Australia,Australia,5.101508,0.3333333333333333,1700.5026666666668
2026-07-19,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,146.891092,17,40,8.640652,0.425,3672.2773,1.0,4165.92,Rest of the World,Canada,Canada,8.640652470588234,0.425,3672.2772999999997
2026-07-19,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,50.53,4,10,12.6325,0.4,5053.0,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,12.6325,0.4,5053.0
2026-07-19,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,856.562912,7,26,122.36613,0.269231,32944.72739,1.0,34770.0,USA,United States,United States,122.36613028571428,0.2692307692307692,32944.727384615384
2026-07-19,XYZ Luxury,Growify_XYZ LuxuryP_Search_India-12/12/25,ENABLED,780.568242,51,89,15.30526,0.573034,8770.429685,0.0,0.0,India,India,India,15.305259647058824,0.5730337078651685,8770.42968539326
2026-07-20,XYZ Luxury,Growify_P.max_HP_EOSS_Ind,ENABLED,336.465672,70,3497,4.806652,0.020017,96.21552,1.0,3587.2812,India,India,India,4.806652457142857,0.020017157563625966,96.21551958821847
2026-07-20,XYZ Luxury,Growify_Performance Max_Listing_IND,ENABLED,228.374202,181,7566,1.261736,0.023923,30.184272,0.0,0.0,India,India,India,1.2617359226519338,0.023922812582606395,30.18427200634417
2026-07-20,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,149.67,7,304,21.381429,0.023026,492.335526,0.0,0.0,Rest of the World,Australia,Australia,21.381428571428568,0.023026315789473683,492.3355263157894
2026-07-20,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,1459.43,8,306,182.42875,0.026144,4769.379085,0.0,0.0,Rest of the World,Canada,Canada,182.42875,0.026143790849673203,4769.3790849673205
2026-07-20,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,63.33,3,302,21.11,0.009934,209.701987,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,21.11,0.009933774834437087,209.70198675496687
2026-07-20,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,164.65,9,1308,18.294444,0.006881,125.879205,0.0,0.0,USA,United States,United States,18.294444444444444,0.006880733944954129,125.87920489296636
2026-07-20,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,2.958184,3,6,0.986061,0.5,493.030667,0.0,0.0,Rest of the World,Australia,Australia,0.9860613333333333,0.5,493.03066666666666
2026-07-20,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,648.01,12,35,54.000833,0.342857,18514.57143,0.0,0.0,Rest of the World,Canada,Canada,54.00083333333333,0.34285714285714286,18514.571428571428
2026-07-20,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,348.54,3,18,116.18,0.166667,19363.33333,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,116.18,0.16666666666666666,19363.333333333332
2026-07-20,XYZ Luxury,Growify_XYZ LuxuryP_Search_INT-5/21/26,ENABLED,182.184315,7,26,26.026331,0.269231,7007.089038,0.0,0.0,USA,United States,United States,26.026330714285713,0.2692307692307692,7007.089038461539
2026-07-20,XYZ Luxury,Growify_XYZ LuxuryP_Search_India-12/12/25,ENABLED,353.085765,49,118,7.205832,0.415254,2992.252246,0.0,0.0,India,India,India,7.20583193877551,0.4152542372881356,2992.2522457627115
2026-07-21,XYZ Luxury,Growify_P.max_HP_EOSS_Ind,ENABLED,89.989331,40,1580,2.249733,0.025316,56.955273,0.0,0.0,India,India,India,2.249733275,0.02531645569620253,56.95527278481013
2026-07-21,XYZ Luxury,Growify_Performance Max_Listing_IND,ENABLED,243.915773,105,4705,2.323007,0.022317,51.841822,0.0,0.0,India,India,India,2.3230073619047618,0.022316684378320937,51.841822104144526
2026-07-21,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,25.55,1,30,25.55,0.033333,851.666667,0.0,0.0,Rest of the World,United Kingdom,United Kingdom,25.55,0.03333333333333333,851.6666666666666
2026-07-21,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,143.0,5,188,28.6,0.026596,760.638298,0.0,0.0,USA,United States,United States,28.6,0.026595744680851064,760.6382978723403
2026-07-21,XYZ Luxury,Growify_Performance Max_Listing_INTL,ENABLED,0.0,0,17,,0.0,0.0,0.0,0.0,Rest of the World,Australia,Australia,,0.0,0.0
