Date,Platform,Campaign,Spend (INR),Revenue (INR),Clicks,Impressions,Purchases,ROAS,CTR,CPC (INR),CPM (INR),Conversion Rate,AOV (INR)
2026-07-25,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0,,,,,,
2026-07-25,Facebook,Growify | MOF & BOF | Sale | India +intl,4118.16,0.0,308,4828,0.0,0.0,6.379453189726594,13.37064935064935,852.9743164871583,0.0,
2026-07-25,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0,,,,,,
2026-07-25,Facebook,Growify | MOF & BOF | Sale | India +intl,5134.88,0.0,204,3693,0.0,0.0,5.523964256701868,25.170980392156864,1390.435959924181,0.0,
2026-07-25,Facebook,Growify | MOF & BOF | Sale | India +intl,3978.1,0.0,196,2386,0.0,0.0,8.214585079631181,20.29642857142857,1667.2673931265715,0.0,
2026-07-25,Facebook,Growify | MOF & BOF | Sale | India +intl,1573.71,0.0,550,7038,0.0,0.0,7.814720090934925,2.861290909090909,223.60187553282182,0.0,
2026-07-25,Facebook,Growify | MOF & BOF | Sale | India +intl,5693.68,33390.0,2203,30326,4.0,5.864397015638391,7.264393589659038,2.584512029051294,187.74912616236895,0.18157058556513844,8347.5
2026-07-25,Facebook,Growify | MOF & BOF | Sale | India +intl,1388.52,3000.0,548,7308,1.0,2.160573848414139,7.498631636562671,2.533795620437956,190.0,0.18248175182481752,3000.0
2026-07-25,Facebook,Growify | TOF | Sale | India,342.12,0.0,68,1697,0.0,0.0,4.007071302298174,5.031176470588235,201.60282852091927,0.0,
2026-07-25,Facebook,Growify | TOF | Sales | India | Open,3516.72,10800.0,938,14697,2.0,3.0710434723264863,6.382254881948697,3.7491684434968016,239.28148601755458,0.21321961620469082,5400.0
2026-07-25,Facebook,Growify | TOF | Sales | India | Open,773.67,0.0,226,2350,0.0,0.0,9.617021276595745,3.4233185840707963,329.22127659574465,0.0,
2026-07-26,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1774.65,0.0,3387,17091,0.0,0.0,19.817447779533087,0.5239592559787423,103.83535193961735,0.0,
2026-07-26,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2661.08,0.0,7395,42253,0.0,0.0,17.50171585449554,0.35984854631507773,62.97967008259768,0.0,
2026-07-26,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,3073.5,4800.0,659,5549,1.0,1.5617374328940947,11.87601369616147,4.663884673748103,553.8835826275005,0.15174506828528073,4800.0
2026-07-26,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,54.35,0.0,156,1916,0.0,0.0,8.1419624217119,0.3483974358974359,28.366388308977037,0.0,
2026-07-26,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,5.14,0.0,0,23,0.0,0.0,0.0,,223.47826086956522,,
2026-07-26,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,103.87,0.0,9,150,0.0,0.0,6.0,11.541111111111112,692.4666666666667,0.0,
2026-07-26,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,410.6,0.0,214,1233,0.0,0.0,17.35604217356042,1.9186915887850469,333.00892133008927,0.0,
2026-07-26,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2487.76,0.0,854,10209,0.0,0.0,8.365167989029288,2.913067915690867,243.68302478205507,0.0,
2026-07-26,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,9.99,0.0,2,123,0.0,0.0,1.6260162601626018,4.995,81.21951219512195,0.0,
2026-07-26,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,3078.66,1800.0,1376,9713,1.0,0.5846699538110737,14.166580870997633,2.2373982558139534,316.96283331617417,0.07267441860465117,1800.0
2026-07-26,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,615.08,0.0,164,1154,0.0,0.0,14.211438474870016,3.7504878048780492,532.9982668977469,0.0,
2026-07-26,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,3298.85,3720.0,458,4344,2.0,1.1276657016839202,10.543278084714549,7.202729257641921,759.4037753222835,0.43668122270742354,1860.0
2026-07-26,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,30.59,0.0,1,20,0.0,0.0,5.0,30.59,1529.5,0.0,
2026-07-26,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,17.18,0.0,2,66,0.0,0.0,3.0303030303030303,8.59,260.3030303030303,0.0,
2026-07-26,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,11.83,0.0,0,18,0.0,0.0,0.0,,657.2222222222223,,
2026-07-26,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,737.39,0.0,438,4768,0.0,0.0,9.186241610738255,1.683538812785388,154.65394295302013,0.0,
2026-07-26,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2476.54,0.0,2047,25838,0.0,0.0,7.922439817323322,1.209838788470933,95.84874990324329,0.0,
2026-07-26,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,2668.24,1920.0,622,9068,1.0,0.7195754504842143,6.859285399205999,4.289774919614148,294.2479047198941,0.1607717041800643,1920.0
2026-07-26,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,3452.61,0.0,200,3135,0.0,0.0,6.379585326953747,17.26305,1101.311004784689,0.0,
2026-07-26,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,32.28,0.0,0,48,0.0,0.0,0.0,,672.5,,
2026-07-26,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0,,,,,,
2026-07-26,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,149.37,0.0,8,128,0.0,0.0,6.25,18.67125,1166.953125,0.0,
2026-07-26,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,4.75,0.0,0,2,0.0,0.0,0.0,,2375.0,,
2026-07-26,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,269.53,0.0,6,255,0.0,0.0,2.3529411764705883,44.92166666666666,1056.9803921568625,0.0,
2026-07-26,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,5.15,0.0,0,5,0.0,0.0,0.0,,1030.0,,
2026-07-26,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,1557.91,0.0,77,1258,0.0,0.0,6.120826709062003,20.232597402597403,1238.402225755167,0.0,
2026-07-26,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,9.78,0.0,0,13,0.0,0.0,0.0,,752.3076923076923,,
2026-07-26,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0,,,,,,
2026-07-26,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,474.63,0.0,21,319,0.0,0.0,6.583072100313479,22.60142857142857,1487.8683385579936,0.0,
2026-07-26,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,123.02,0.0,9,117,0.0,0.0,7.6923076923076925,13.668888888888889,1051.4529914529912,0.0,
2026-07-26,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,353.3,0.0,17,141,0.0,0.0,12.056737588652481,20.78235294117647,2505.673758865248,0.0,
2026-07-26,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,4930.18,71055.92,174,1937,3.0,14.412439302418978,8.982963345379453,28.334367816091955,2545.265875064533,1.7241379310344827,23685.306666666667
2026-07-26,Facebook,Growify | MOF & BOF | Sale | India +intl,5241.6,1800.0,1575,21514,1.0,0.3434065934065934,7.320814353444269,3.3280000000000003,243.63670168262527,0.06349206349206349,1800.0
2026-07-26,Facebook,Growify | MOF & BOF | Sale | India +intl,2321.64,3366.0,154,2125,1.0,1.449837184059544,7.247058823529412,15.075584415584414,1092.5364705882353,0.6493506493506493,3366.0
2026-07-26,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0,,,,,,
2026-07-26,Facebook,Growify | MOF & BOF | Sale | India +intl,3339.45,0.0,154,2698,0.0,0.0,5.707931801334322,21.68474025974026,1237.750185322461,0.0,
2026-07-26,Facebook,Growify | MOF & BOF | Sale | India +intl,1987.65,0.0,74,997,0.0,0.0,7.422266800401204,26.860135135135135,1993.6308926780341,0.0,
2026-07-26,Facebook,Growify | MOF & BOF | Sale | India +intl,1007.68,0.0,362,5322,0.0,0.0,6.80195415257422,2.783646408839779,189.3423524990605,0.0,
2026-07-26,Facebook,Growify | MOF & BOF | Sale | India +intl,2664.67,4800.0,1875,26151,1.0,1.801348759883963,7.169897900653894,1.4211573333333334,101.89552980765554,0.05333333333333334,4800.0
2026-07-26,Facebook,Growify | MOF & BOF | Sale | India +intl,1228.76,0.0,372,4974,0.0,0.0,7.478890229191798,3.3031182795698926,247.0365902694009,0.0,
2026-07-26,Facebook,Growify | TOF | Sale | India,213.92,0.0,47,1103,0.0,0.0,4.2611060743427025,4.551489361702127,193.94378966455122,0.0,
2026-07-26,Facebook,Growify | TOF | Sales | India | Open,933.33,2400.0,267,3725,1.0,2.5714377551348395,7.16778523489933,3.4956179775280902,250.55838926174496,0.37453183520599254,2400.0
2026-07-26,Facebook,Growify | TOF | Sales | India | Open,1732.35,0.0,371,4053,0.0,0.0,9.153713298791018,4.669407008086253,427.4241302738712,0.0,
2026-07-27,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,4.86,0.0,8,94,0.0,0.0,8.51063829787234,0.6075,51.70212765957447,0.0,
2026-07-27,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,8.44,6600.0,33,223,1.0,781.9905213270142,14.798206278026907,0.25575757575757574,37.847533632286996,3.0303030303030303,6600.0
2026-07-27,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,5.01,55616.33,2,8,1.0,11101.06387225549,25.0,2.505,626.25,50.0,55616.33
2026-07-27,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.38,0.0,2,6,0.0,0.0,33.33333333333333,0.19,63.333333333333336,0.0,
2026-07-27,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0,,,,,,
2026-07-27,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1.1,0.0,0,2,0.0,0.0,0.0,,550.0,,
2026-07-27,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,18.4,0.0,4,40,0.0,0.0,10.0,4.6,459.99999999999994,0.0,
2026-07-27,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0,,,,,,
2026-07-27,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,10.84,0.0,4,32,0.0,0.0,12.5,2.71,338.75,0.0,
2026-07-27,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.99,0.0,0,2,0.0,0.0,0.0,,495.0,,
2026-07-27,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,4.099999,0.0,0,17,0.0,0.0,0.0,,241.1764117647059,,
2026-07-27,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.95,0.0,1,16,0.0,0.0,6.25,0.95,59.375,0.0,
2026-07-27,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,9.13,0.0,5,105,0.0,0.0,4.761904761904762,1.826,86.95238095238096,0.0,
2026-07-27,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,4.65,0.0,3,41,0.0,0.0,7.317073170731707,1.55,113.41463414634147,0.0,
2026-07-27,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,41.05,0.0,8,67,0.0,0.0,11.940298507462686,5.13125,612.686567164179,0.0,
2026-07-27,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,1.76,0.0,0,8,0.0,0.0,0.0,,220.0,,
2026-07-27,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,5.67,0.0,0,17,0.0,0.0,0.0,,333.52941176470586,,
2026-07-27,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,0.0,0.0,0,0,0.0,,,,,,
2026-07-27,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,0.0,0.0,0,0,0.0,,,,,,
2026-07-27,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,98.58,0.0,2,35,0.0,0.0,5.714285714285714,49.29,2816.571428571429,0.0,
2026-07-27,Facebook,Growify | MOF & BOF | Sale | India +intl,4.43,0.0,0,45,0.0,0.0,0.0,,98.44444444444443,,
2026-07-27,Facebook,Growify | MOF & BOF | Sale | India +intl,70.12,0.0,2,50,0.0,0.0,4.0,35.06,1402.4,0.0,
2026-07-27,Facebook,Growify | MOF & BOF | Sale | India +intl,62.88,0.0,6,65,0.0,0.0,9.230769230769232,10.48,967.3846153846154,0.0,
2026-07-27,Facebook,Growify | MOF & BOF | Sale | India +intl,42.29,0.0,2,21,0.0,0.0,9.523809523809524,21.145,2013.8095238095239,0.0,
2026-07-27,Facebook,Growify | MOF & BOF | Sale | India +intl,2.33,0.0,2,14,0.0,0.0,14.285714285714285,1.165,166.42857142857142,0.0,
2026-07-27,Facebook,Growify | MOF & BOF | Sale | India +intl,6.17,0.0,5,72,0.0,0.0,6.944444444444445,1.234,85.69444444444444,0.0,
2026-07-27,Facebook,Growify | MOF & BOF | Sale | India +intl,0.26,0.0,0,11,0.0,0.0,0.0,,23.636363636363637,,
2026-07-27,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,1,0.0,,0.0,,0.0,,
2026-07-27,Facebook,Growify | TOF | Sales | India | Open,21.84,0.0,0,8,0.0,0.0,0.0,,2730.0,,
2026-07-27,Facebook,Growify | TOF | Sales | India | Open,0.83,6600.0,0,16,1.0,7951.8072289156635,0.0,,51.875,,6600.0
2026-07-28,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,174.9,0.0,245,1560,0.0,0.0,15.705128205128204,0.7138775510204082,112.11538461538461,0.0,
2026-07-28,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0,,,,,,
2026-07-28,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,173.5,0.0,342,2281,0.0,0.0,14.993423936869792,0.5073099415204678,76.06313020604998,0.0,
2026-07-28,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,201.17,3630.0,68,847,1.0,18.044440025848786,8.028335301062574,2.958382352941176,237.50885478158204,1.4705882352941175,3630.0
2026-07-28,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0,,,,,,
2026-07-28,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,233.65,0.0,82,1136,0.0,0.0,7.21830985915493,2.8493902439024392,205.67781690140845,0.0,
2026-07-28,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,249.54,0.0,89,945,0.0,0.0,9.417989417989418,2.803820224719101,264.06349206349205,0.0,
2026-07-28,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,97.57,0.0,19,181,0.0,0.0,10.497237569060774,5.1352631578947365,539.060773480663,0.0,
2026-07-28,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,257.62,7165.92,29,446,2.0,27.815852806459127,6.502242152466367,8.883448275862069,577.6233183856502,6.896551724137931,3582.96
2026-07-28,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0,,,,,,
2026-07-28,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,354.1,1800.0,331,5356,1.0,5.083309799491668,6.179985063480209,1.0697885196374624,66.11277072442122,0.3021148036253776,1800.0
2026-07-28,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,148.66,0.0,43,452,0.0,0.0,9.513274336283185,3.457209302325581,328.8938053097345,0.0,
2026-07-28,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,249.57,0.0,20,264,0.0,0.0,7.575757575757576,12.4785,945.340909090909,0.0,
2026-07-28,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,1.02,0.0,0,2,0.0,0.0,0.0,,510.0,,
2026-07-28,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,87.88,0.0,2,139,0.0,0.0,1.4388489208633095,43.94,632.230215827338,0.0,
2026-07-28,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.38,0.0,0,1,0.0,0.0,0.0,,380.0,,
2026-07-28,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,10.95,0.0,0,16,0.0,0.0,0.0,,684.375,,
2026-07-28,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,11.78,0.0,1,6,0.0,0.0,16.666666666666664,11.78,1963.3333333333333,0.0,
2026-07-28,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,4.41,0.0,0,3,0.0,0.0,0.0,,1470.0,,
2026-07-28,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,475.96,0.0,22,168,0.0,0.0,13.095238095238097,21.634545454545453,2833.095238095238,0.0,
2026-07-28,Facebook,Growify | MOF & BOF | Sale | India +intl,186.0,0.0,62,773,0.0,0.0,8.020698576972833,3.0,240.620957309185,0.0,
2026-07-28,Facebook,Growify | MOF & BOF | Sale | India +intl,23.04,0.0,3,27,0.0,0.0,11.11111111111111,7.68,853.3333333333333,0.0,
2026-07-28,Facebook,Growify | MOF & BOF | Sale | India +intl,30.47,0.0,0,35,0.0,0.0,0.0,,870.5714285714286,,
2026-07-28,Facebook,Growify | MOF & BOF | Sale | India +intl,118.72,0.0,8,60,0.0,0.0,13.333333333333334,14.84,1978.6666666666665,0.0,
2026-07-28,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0,,,,,,
2026-07-28,Facebook,Growify | MOF & BOF | Sale | India +intl,310.38,0.0,124,1457,0.0,0.0,8.51063829787234,2.503064516129032,213.0267673301304,0.0,
2026-07-28,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0,,,,,,
2026-07-28,Facebook,Growify | TOF | Sale | India,0.06,0.0,0,3,0.0,0.0,0.0,,20.0,,
2026-07-28,Facebook,Growify | TOF | Sales | India | Open,0.0,0.0,0,0,0.0,,,,,,
2026-07-28,Facebook,Growify | TOF | Sales | India | Open,139.8,0.0,49,497,0.0,0.0,9.859154929577464,2.853061224489796,281.2877263581489,0.0,
2026-07-29,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,3032.79,0.0,4813,28495,0.0,0.0,16.890682575890505,0.6301246623727405,106.43235655378136,0.0,
2026-07-29,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,4563.44,0.0,10790,56838,0.0,0.0,18.983778458073825,0.42293234476367003,80.28853935747212,0.0,
2026-07-29,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,4840.56,5500.0,1213,12333,1.0,1.136232171484291,9.835400956782616,3.9905688375927455,392.48844563366583,0.08244023083264633,5500.0
2026-07-29,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0,,,,,,
2026-07-29,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,3.98,0.0,0,8,0.0,0.0,0.0,,497.5,,
2026-07-29,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,217.9,0.0,203,924,0.0,0.0,21.96969696969697,1.0733990147783252,235.82251082251082,0.0,
2026-07-29,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2711.28,0.0,881,8931,0.0,0.0,9.864516851416415,3.0775028376844498,303.58078602620094,0.0,
2026-07-29,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,1,0.0,,0.0,,0.0,,
2026-07-29,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,4822.46,0.0,1862,14607,0.0,0.0,12.747312932155817,2.589935553168636,330.14718970356677,0.0,
2026-07-29,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2461.66,0.0,421,3747,0.0,0.0,11.235655190819323,5.847173396674584,656.9682412596743,0.0,
2026-07-29,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,4086.76,1920.0,501,5286,1.0,0.46980982489796314,9.477866061293984,8.157205588822356,773.1290200529701,0.19960079840319359,1920.0
2026-07-29,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,125.27,0.0,5,121,0.0,0.0,4.132231404958678,25.054,1035.2892561983472,0.0,
2026-07-29,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,479.17,0.0,441,4030,0.0,0.0,10.942928039702233,1.0865532879818594,118.90074441687345,0.0,
2026-07-29,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2777.52,0.0,1987,23386,0.0,0.0,8.49653638929274,1.3978459989934575,118.76849397075173,0.0,
2026-07-29,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,3895.38,0.0,652,10248,0.0,0.0,6.362217017954723,5.974509202453988,380.1112412177986,0.0,
2026-07-29,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,6139.37,0.0,470,7051,0.0,0.0,6.665721174301517,13.062489361702127,870.7091192738618,0.0,
2026-07-29,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,82.96,0.0,0,81,0.0,0.0,0.0,,1024.1975308641975,,
2026-07-29,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0,,,,,,
2026-07-29,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,1811.73,0.0,143,2825,0.0,0.0,5.061946902654867,12.66944055944056,641.320353982301,0.0,
2026-07-29,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,22.3,0.0,0,34,0.0,0.0,0.0,,655.8823529411765,,
2026-07-29,Facebook,Conv | Tof | Multicategory | CA | Direct | Growify,0.0,0.0,0,0,0.0,,,,,,
2026-07-29,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,556.8,0.0,33,572,0.0,0.0,5.769230769230769,16.87272727272727,973.4265734265733,0.0,
2026-07-29,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,32.6,0.0,3,42,0.0,0.0,7.142857142857142,10.866666666666667,776.1904761904763,0.0,
2026-07-29,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,289.65,0.0,7,165,0.0,0.0,4.242424242424243,41.378571428571426,1755.4545454545453,0.0,
2026-07-29,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,483.36,0.0,18,227,0.0,0.0,7.929515418502203,26.853333333333335,2129.3392070484583,0.0,
2026-07-29,Facebook,Conv | Tof | Multicategory | US | Direct | Growify,6630.64,5400.0,347,2945,1.0,0.814401023128989,11.782682512733446,19.108472622478388,2251.490662139219,0.2881844380403458,5400.0
2026-07-29,Facebook,Growify | MOF & BOF | Sale | India +intl,6889.02,9750.0,2289,32740,2.0,1.4152956443732199,6.991447770311546,3.009619921363041,210.41600488698842,0.08737439930100481,4875.0
2026-07-29,Facebook,Growify | MOF & BOF | Sale | India +intl,2095.929999,0.0,179,2857,0.0,0.0,6.265313265663283,11.709106139664804,733.612180259013,0.0,
2026-07-29,Facebook,Growify | MOF & BOF | Sale | India +intl,212.39,0.0,15,229,0.0,0.0,6.550218340611353,14.159333333333333,927.4672489082969,0.0,
2026-07-29,Facebook,Growify | MOF & BOF | Sale | India +intl,204.02,0.0,19,200,0.0,0.0,9.5,10.737894736842106,1020.1,0.0,
2026-07-29,Facebook,Growify | MOF & BOF | Sale | India +intl,3541.21,0.0,151,2643,0.0,0.0,5.71320469163829,23.451721854304637,1339.8448732500945,0.0,
2026-07-29,Facebook,Growify | MOF & BOF | Sale | India +intl,526.929999,0.0,22,256,0.0,0.0,8.59375,23.95136359090909,2058.32030859375,0.0,
2026-07-29,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0,,,,,,
2026-07-29,Facebook,Growify | MOF & BOF | Sale | India +intl,2034.36,0.0,102,1276,0.0,0.0,7.993730407523511,19.94470588235294,1594.3260188087772,0.0,
2026-07-29,Facebook,Growify | MOF & BOF | Sale | India +intl,1030.23,0.0,318,3875,0.0,0.0,8.206451612903226,3.2397169811320756,265.8658064516129,0.0,
2026-07-29,Facebook,Growify | MOF & BOF | Sale | India +intl,5633.46,4920.0,2667,32329,2.0,0.8733531435387843,8.24955921927681,2.112283464566929,174.25407528844073,0.07499062617172854,2460.0
2026-07-29,Facebook,Growify | MOF & BOF | Sale | India +intl,307.55,0.0,81,947,0.0,0.0,8.553326293558607,3.7969135802469136,324.7624076029567,0.0,
2026-07-29,Facebook,Growify | TOF | Sale | India,314.13,0.0,53,1159,0.0,0.0,4.57290767903365,5.926981132075472,271.0353753235548,0.0,
2026-07-29,Facebook,Growify | TOF | Sales | India | Open,20.07,0.0,11,60,0.0,0.0,18.333333333333332,1.8245454545454545,334.5,0.0,
2026-07-29,Facebook,Growify | TOF | Sales | India | Open,3392.67,0.0,1207,11065,0.0,0.0,10.908269317668323,2.8108285004142504,306.6127428829643,0.0,
2026-07-30,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,3135.97,32473.5,3091,18842,2.0,10.355169213991205,16.404840250504193,1.0145486897444191,166.4350918161554,0.06470397929472663,16236.75
2026-07-30,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2349.07,3960.0,7695,41895,1.0,1.6857735188819405,18.367346938775512,0.30527225471085123,56.07041413056451,0.01299545159194282,3960.0
2026-07-30,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,3948.56,9300.0,605,6217,1.0,2.3552890167554756,9.731381695351455,6.526545454545454,635.1230497024288,0.1652892561983471,9300.0
2026-07-30,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,0.0,0.0,0,0,0.0,,,,,,
2026-07-30,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,8.27,0.0,1,17,0.0,0.0,5.88235294117647,8.27,486.4705882352941,0.0,
2026-07-30,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,145.56,0.0,9,100,0.0,0.0,9.0,16.173333333333332,1455.6,0.0,
2026-07-30,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,197.9,9240.0,40,280,1.0,46.69024759979788,14.285714285714285,4.9475,706.7857142857143,2.5,9240.0
2026-07-30,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2016.42,0.0,548,4994,0.0,0.0,10.973167801361635,3.6795985401459856,403.768522226672,0.0,
2026-07-30,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1.0,0.0,1,8,0.0,0.0,12.5,1.0,125.0,0.0,
2026-07-30,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,3764.72,1800.0,1124,8090,1.0,0.4781232070379736,13.893695920889988,3.349395017793594,465.35475896168106,0.0889679715302491,1800.0
2026-07-30,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,1637.76,0.0,234,2323,0.0,0.0,10.073181231166595,6.998974358974359,705.0193715023676,0.0,
2026-07-30,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,4214.14,0.0,411,4685,0.0,0.0,8.772678762006404,10.25338199513382,899.4962646744932,0.0,
2026-07-30,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,30.37,0.0,4,7,0.0,0.0,57.14285714285714,7.5925,4338.571428571429,0.0,
2026-07-30,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,641.08,0.0,551,5078,0.0,0.0,10.850728633320204,1.1634845735027224,126.24655376132338,0.0,
2026-07-30,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify |,2850.44,6000.0,1778,20602,1.0,2.1049381849819677,8.630230074750024,1.603172103487064,138.3574410251432,0.05624296962879641,6000.0
